,satisfaction,review,projects,avg_hrs_month,tenure,promoted,department,salary
1951,0.6557776886780322,0.6229734075117672,4,179.3251962670445,5.0,0,operations,low
1952,0.786413591036471,0.4616250348259483,4,183.07702899109768,6.0,0,sales,medium
1953,0.6961373275982358,0.5893803064689006,4,182.145200730636,6.0,0,marketing,medium
1954,0.6874638718234545,0.6563086969766071,3,179.3967281655274,5.0,0,operations,low
1955,0.5766298511880463,0.7463280779511223,3,178.77385587859715,5.0,0,logistics,low
1956,0.6727565731392671,0.531505866525016,3,178.62495564788705,5.0,0,sales,medium
1957,0.5294133697465622,0.6961884088955199,3,181.90609199557449,6.0,0,operations,medium
1958,0.4280195041494883,0.7413053014225863,3,183.627273105862,6.0,0,marketing,medium
1959,0.7325597548462144,0.5799179290159646,4,179.49052252700812,5.0,0,operations,medium
1960,0.5525736828860116,0.6494409982814582,3,178.37374830995745,4.0,0,retail,medium
1961,0.6451873977310109,0.5944468673471148,3,181.4063370516676,5.0,0,engineering,medium
1962,0.7108938815602557,0.6614617554790592,4,180.62386658903893,5.0,0,IT,medium
1963,0.7331852364335802,0.6018783612052012,3,175.872289000749,4.0,0,sales,low
1964,0.695733823860997,0.6007075128542987,3,180.3854954011123,5.0,0,retail,medium
1965,0.5791356364894954,0.712121756598793,3,179.8251551805125,5.0,1,operations,medium
1966,0.62961838498053,0.6568467858333349,4,185.3736508757445,7.0,1,retail,medium
1967,0.5228233944063381,0.7218546157019203,3,183.5832591280937,6.0,0,sales,medium
1968,0.2718682888025373,0.841380937462509,3,181.65451625326529,6.0,0,sales,medium
1969,0.6310370412134925,0.6628820695321462,3,182.199276145268,6.0,0,sales,medium
1970,0.5578143113170436,0.7020683976045465,4,179.7895848469222,5.0,0,retail,high
1971,0.7243644180217703,0.6003395928411197,3,174.90884854623758,3.0,0,admin,medium
1972,0.6711071415723676,0.5499084054661979,3,184.4795303711616,6.0,1,operations,medium
1973,0.5229817354481693,0.7182519807140848,3,180.23076424899537,5.0,0,sales,medium
1974,0.6083593788804474,0.6884824886164788,3,180.34730782461548,5.0,0,retail,high
1975,0.7117615021681183,0.5374252275485046,3,186.1711787938416,7.0,0,logistics,high
1976,0.6720646700374563,0.6430628430492096,3,183.03340517719303,6.0,0,marketing,medium
1977,0.5375835375446986,0.6685854301290193,3,183.2032808285727,6.0,0,marketing,medium
1978,0.7018439909102515,0.6327138797213769,3,181.90078723470344,6.0,0,operations,medium
1979,0.7917602248804828,0.5477531768834992,2,181.56399270823755,6.0,0,operations,medium
1980,0.7235649342433811,0.5895413923528945,4,184.08873572386904,6.0,0,marketing,medium
1981,0.4765719520526926,0.7136655518842381,4,183.27698824490915,6.0,0,finance,high
1982,0.699893686094682,0.5748797673813357,3,177.99695840328812,4.0,0,operations,medium
1983,0.7500941292442792,0.6202981220410998,3,179.29775362237245,5.0,0,support,low
1984,0.7074752648179442,0.5774576752355793,3,179.5374666442196,5.0,0,sales,medium
1985,0.5401354352134609,0.7343330970391105,3,179.56132869588697,5.0,1,operations,medium
1986,0.552430259400659,0.5425526170129155,3,183.52938348911263,6.0,0,marketing,medium
1987,0.6741729856862475,0.4710118890085548,2,184.0636976806745,6.0,0,IT,medium
1988,0.5560529471228081,0.6401608836044352,3,187.3242103739116,7.0,0,logistics,medium
1989,0.8869886054586938,0.4594559665845978,4,182.5272356073837,6.0,0,retail,medium
1990,0.5936434564049279,0.6469018084232206,4,183.72891484776497,6.0,0,marketing,medium
1991,0.4941112565214561,0.6603836830022551,4,179.83541205604882,5.0,0,operations,medium
1992,0.7569548474487334,0.6838304976835191,4,176.02445337326472,4.0,0,sales,medium
1993,0.6070005658460359,0.6286344136883212,3,180.740519654418,5.0,0,operations,medium
1994,0.6802263871887372,0.6460347808717259,3,179.0943300565128,5.0,0,engineering,medium
1995,0.5975994052000673,0.7014140216718942,4,176.691605154914,4.0,0,admin,medium
1996,0.8134033984508072,0.5843040086533087,2,179.1556753333253,5.0,0,IT,medium
1997,0.4580095405563299,0.7102109073152834,3,178.82885337536356,5.0,0,engineering,medium
1998,0.6909236569199728,0.6182788771849782,3,178.28372129216316,4.0,0,engineering,medium
1999,0.6596947743476677,0.6046887114700014,3,184.9649533854253,7.0,0,sales,high
2000,0.6797516128160946,0.6256060691236556,3,179.87107697584773,5.0,0,retail,high
2001,0.6116376904386167,0.7289681780663259,4,178.35051381841606,4.0,0,engineering,low
2002,0.5505462276077278,0.6346048329065257,3,182.5372439291041,6.0,0,sales,high
2003,0.6225993333077329,0.6609066832221118,3,179.01610151961205,5.0,0,marketing,low
2004,0.5977497800578732,0.6741387264892358,4,183.045024832414,6.0,0,sales,medium
2005,0.7891538549811589,0.6678055604461012,4,180.7525083969248,5.0,0,operations,medium
2006,0.6930599568406757,0.5415708134497723,3,184.41311752768965,6.0,1,finance,medium
2007,0.6999295023535373,0.6042870640352271,3,184.57069920679007,7.0,0,operations,medium
2008,0.5662438663208437,0.6388592345679822,3,180.52923036640345,5.0,0,sales,medium
2009,0.7172444725728992,0.7170354748925785,3,179.7399953320541,5.0,0,logistics,medium
2010,0.6035581204509314,0.6574321934894287,3,183.38892604241192,6.0,0,engineering,high
2011,0.5410874099139638,0.7059234300744069,4,180.40435095745767,5.0,1,marketing,medium
2012,0.6572689777409789,0.622048169720758,3,183.257159085128,6.0,0,sales,high
2013,0.800003758077683,0.4841243892224471,3,177.93602946724798,4.0,0,operations,medium
2014,0.5272412646059224,0.6395552616835019,3,184.4496853150498,6.0,0,support,medium
2015,0.7329263496950517,0.5699022100738989,3,181.21637350097924,5.0,0,operations,medium
2016,0.5323261384137956,0.6962462612818865,2,181.31670971586323,5.0,0,operations,medium
2017,0.406745747178905,0.700651110180201,3,182.3903009564321,6.0,0,sales,high
2018,0.4892817651285368,0.7382040118734239,3,183.05612746106488,6.0,0,retail,medium
2019,0.7432551640164328,0.4907255461945896,4,182.25637137811464,6.0,0,engineering,medium
2020,0.7078320141784663,0.6451605355990341,4,180.48634914518087,5.0,0,sales,low
2021,0.6545833221289213,0.5351817073917069,3,182.99932828271963,6.0,1,finance,medium
2022,0.5041924221874532,0.638392834969979,4,179.3581853820682,5.0,0,engineering,medium
2023,0.6397881308526877,0.5660802507180456,3,184.8529257407488,7.0,0,sales,medium
2024,0.7587073643624593,0.5360388378932246,3,179.38181026890356,5.0,0,marketing,medium
2025,0.6185919608632203,0.620044302265484,4,184.2996140339588,6.0,0,operations,low
2026,0.5574177818403057,0.6445472042820731,3,180.46932767890937,5.0,0,operations,medium
2027,0.7062863926519725,0.5929663560360695,3,178.81612894324508,5.0,0,support,medium
2028,0.6322999908000695,0.7281478344578278,3,181.7708875306597,6.0,0,support,high
2029,0.3188260151619924,0.7745656871143667,3,180.9901762998763,5.0,0,retail,high
2030,0.6637639513390808,0.6210769024698664,3,184.66138449974576,7.0,0,engineering,low
2031,0.6654266304814584,0.6082882467916766,4,184.9169252763088,7.0,0,operations,medium
2032,0.5853594159518278,0.6219191250173592,3,182.6908232947125,6.0,0,operations,medium
2033,0.4287342474915553,0.7287754547406221,2,179.3153177527045,5.0,0,sales,high
2034,0.5859432954869334,0.5248387455400102,3,184.9314490979796,7.0,0,engineering,medium
2035,0.3352738580006795,0.799010910793335,3,184.39448333417272,6.0,0,logistics,medium
2036,0.6144310020644889,0.6421498161038446,3,182.51142624155685,6.0,0,sales,high
2037,0.5740463492622553,0.6901793020404278,3,178.98475949468718,5.0,0,marketing,low
2038,0.5373749480496511,0.730248499994568,3,175.51507211190204,4.0,0,admin,high
2039,0.44216751319686,0.6812039810407239,2,184.4206597690312,6.0,0,logistics,medium
2040,0.4932806733645893,0.745782814747141,3,180.8950641773337,5.0,0,sales,low
2041,0.4476448158145149,0.735883086806258,3,184.2525716004791,6.0,0,sales,medium
2042,0.6246765168028231,0.607124890698186,3,179.3309696372176,5.0,0,operations,high
2043,0.5300946450381123,0.6463184295234512,3,182.6381718909036,6.0,0,sales,low
2044,0.5903502803374177,0.5494873318353132,4,185.31042458051616,7.0,0,IT,medium
2045,0.6130689301646285,0.5363022945632872,2,186.1251312556556,7.0,0,admin,medium
2046,0.4095062779804047,0.746154376549132,3,181.55598859300991,6.0,0,operations,low
2047,0.5825399809500355,0.6502891806527801,3,182.7529542796652,6.0,0,operations,medium
2048,0.7988494057950858,0.6446030613333269,3,179.36044190784463,5.0,0,admin,low
2049,0.710095047112652,0.5657379721260525,3,181.13008967977345,5.0,1,sales,medium
2050,0.5634134037604069,0.6324264918667162,3,184.12482365285365,6.0,0,retail,high
2051,0.7350303941159297,0.6027082606705763,3,180.4140132552034,5.0,0,retail,high
2052,0.6515389476965986,0.5589379288090753,3,181.2489322292204,5.0,0,sales,high
2053,0.5312302008709001,0.7223905006368194,3,181.0194042915933,5.0,1,operations,medium
2054,0.6816878919071797,0.5503536136555393,3,183.67588055634047,6.0,0,engineering,low
2055,0.5420401182265251,0.7236587203532245,3,179.54814846266635,5.0,0,support,medium
2056,0.5277546534550807,0.6349831795886416,3,183.1578446762689,6.0,0,admin,medium
2057,0.646351371028348,0.6567633737210834,3,174.74509760188425,3.0,1,sales,low
2058,0.6101755080361305,0.6708887619089938,4,182.38067237579835,6.0,0,retail,medium
2059,0.5603543152819782,0.6833543505756083,2,178.8996681175575,5.0,0,marketing,medium
2060,0.3855424482913487,0.7504372108485939,4,181.35141813269763,5.0,0,support,medium
2061,0.7231855623971609,0.5908512940898227,3,182.4039794936386,6.0,0,engineering,low
2062,0.4968253075625228,0.6286026991176039,3,182.9496653162188,6.0,0,operations,medium
2063,0.6306041246099767,0.6172369139478426,4,179.4538325077829,5.0,0,retail,medium
2064,0.4836728515552901,0.6102058755273576,3,181.93422989860085,6.0,0,support,medium
2065,0.5522251384788863,0.7752786374869647,4,178.14120638421872,4.0,0,marketing,medium
2066,0.5684204741463824,0.628655876783719,4,184.7880489788961,7.0,1,marketing,low
2067,0.7331974605455189,0.5470228395811946,3,179.10255519943308,5.0,0,engineering,medium
2068,0.6219130656936269,0.6392492637532142,3,181.9849770482577,6.0,0,sales,low
2069,0.6784521695430584,0.6044750605474394,3,178.99686574377873,5.0,0,retail,medium
2070,0.6532382673811565,0.6984111265234785,4,177.9607829617269,4.0,0,sales,low
2071,0.6932176889525086,0.6056256226934638,3,182.45154924638163,6.0,0,sales,medium
2072,0.550961273323132,0.5779199160504057,2,179.449066475397,5.0,0,retail,high
2073,0.5955498554105898,0.6674304098525758,3,182.80233435932087,6.0,0,operations,medium
2074,0.6132883216355836,0.6064640412306557,4,182.76312901977903,6.0,0,retail,medium
2075,0.4566498398664432,0.7247703330030311,3,183.53130751923152,6.0,0,marketing,medium
2076,0.5021710449987455,0.7393590468054875,3,178.40887818100717,4.0,0,operations,medium
2077,0.6109515814694703,0.6776178103891641,3,181.19424610455928,5.0,0,support,high
2078,0.7765190507578925,0.5405880265332551,3,179.78225633641338,5.0,0,finance,medium
2079,0.4494470517873082,0.6935326334166124,2,183.40707915694904,6.0,0,sales,medium
2080,0.6192963557185815,0.6783931581928948,4,181.3770417618965,5.0,0,admin,low
2081,0.4948483473615307,0.7400768104318891,4,182.24304285228948,6.0,0,engineering,medium
2082,0.6543782721009868,0.666868581425248,3,180.6163043074868,5.0,0,engineering,high
2083,0.5544259435793012,0.714020360529855,3,182.21960338457413,6.0,0,marketing,medium
2084,0.6804795406553894,0.5021546206243366,4,181.35649136678103,5.0,0,engineering,medium
2085,0.529933295403068,0.7097602073912592,3,178.89267177293237,5.0,0,retail,medium
2086,0.781234043503574,0.5549076549421933,3,180.87716430268108,5.0,0,support,medium
2087,0.5452974553852544,0.7216656688564693,3,183.67438609982645,6.0,0,retail,medium
2088,0.5964940029761739,0.6037543778139715,4,180.38100179902125,5.0,0,retail,high
2089,0.7781830595276461,0.6103860056790426,3,182.2677308032887,6.0,0,retail,medium
2090,0.56108043128888,0.5905012564756521,4,186.2203169491061,7.0,0,operations,medium
2091,0.3054636794788391,0.8614236401644682,3,182.47158793259507,6.0,0,IT,medium
2092,0.4263769147613611,0.7340703227247813,4,184.7104674516238,7.0,0,support,medium
2093,0.6978831575245663,0.5733595017856254,4,180.4106716384878,5.0,0,finance,medium
2094,0.6282484458175518,0.6324696935244449,3,188.0939086005085,8.0,0,engineering,medium
2095,0.5411013462493106,0.6770593348936901,4,180.9840803460903,5.0,0,support,low
2096,0.4943330753330908,0.7266040388034425,3,183.73458318337208,6.0,0,support,medium
2097,0.5292653913977234,0.6254371854754074,2,179.02060640011584,5.0,0,support,medium
2098,0.6385495476403059,0.5734689813010084,3,183.33468380916807,6.0,0,logistics,medium
2099,0.5796385770711274,0.5979454975178363,4,183.25080896554155,6.0,0,sales,medium
2100,0.658447272628286,0.6351701595543027,4,179.11693436157643,5.0,0,support,medium
2101,0.8179379916132573,0.5276318994838815,4,181.79416647315543,6.0,0,sales,medium
2102,0.7041027428250579,0.6409674392156572,4,180.7602933666798,5.0,0,engineering,medium
2103,0.5073541597067736,0.6358050171478511,3,181.73329769519225,6.0,0,sales,medium
2104,0.6145226407800874,0.6262840845477186,3,179.08615845118024,5.0,0,marketing,low
2105,0.4705923090979765,0.6809763520312128,3,180.8350197560321,5.0,0,operations,high
2106,0.5690396479744879,0.7046621573151322,3,182.72211938875827,6.0,0,support,high
2107,0.9057887856389828,0.4167964474291967,4,179.64980855815455,5.0,0,marketing,high
2108,0.8735985253078445,0.4443304105331351,3,176.38257030254022,4.0,0,marketing,high
2109,0.7035304516569187,0.563027555569952,3,184.0383793003332,6.0,0,finance,medium
2110,0.6328215838999061,0.6034723061209067,2,180.6731057496356,5.0,0,support,medium
2111,0.5355977137924842,0.6811978348056715,3,182.78411867409145,6.0,0,retail,medium
2112,0.5563120096164248,0.6411640017865877,3,182.998384109978,6.0,0,engineering,medium
2113,0.6716038967670653,0.6077069413162123,4,182.72611790041543,6.0,0,sales,low
2114,0.6495145850163552,0.6035060922521098,3,184.8161538021968,7.0,0,support,medium
2115,0.7141006086394673,0.584199886537204,3,185.2428368698592,7.0,0,support,medium
2116,0.7228537821627008,0.6616703199720352,3,177.0563296523714,4.0,0,retail,high
2117,0.6160428949456989,0.6512003797053849,3,183.43367095946863,6.0,0,retail,high
2118,0.6954040675883987,0.6932810905402809,4,177.81389136031797,4.0,0,operations,medium
2119,0.8187467336019195,0.5623685289092304,3,178.68545937351564,5.0,0,engineering,medium
2120,0.7849235412689174,0.5948753370813458,4,181.49662861503285,5.0,0,marketing,high
2121,0.4534410662794246,0.660148496381657,3,182.44549350854868,6.0,0,finance,medium
2122,0.5245052374839017,0.6860914759098551,4,184.6369730819458,7.0,0,sales,low
2123,0.675443746236112,0.6802201526392714,3,180.8442382748763,5.0,0,engineering,high
2124,0.8267845129990724,0.5474204935082836,2,181.06740510456564,5.0,0,engineering,medium
2125,0.6538200587968256,0.6528750648305006,4,178.85767441026496,5.0,0,retail,medium
2126,0.4980103017324567,0.6210652793739101,3,184.93652988642435,7.0,0,sales,medium
2127,0.520304872241712,0.6291158565205857,4,184.99494804769915,7.0,0,admin,medium
2128,0.6353940424464052,0.7079860993905931,3,179.10161886740823,5.0,0,retail,medium
2129,0.6509927672237146,0.5953845335825177,3,184.0619525132692,6.0,0,marketing,high
2130,0.7546591003274711,0.5115326146007939,3,184.62428292877632,7.0,0,marketing,medium
2131,0.6337071071925521,0.6648737615121033,3,177.85435477567853,4.0,0,operations,high
2132,0.8341811122554662,0.6064993665356644,2,174.2712497056216,3.0,0,marketing,medium
2133,0.4340414342359,0.7450196103249063,4,180.3077011592989,5.0,0,operations,medium
2134,0.666566162029931,0.6204361870817967,3,181.32981668695552,5.0,0,sales,high
2135,0.6511254804723272,0.6110145508343735,3,182.87139422361344,6.0,0,operations,medium
2136,0.6201268651643694,0.6051019652945873,4,184.6165674326592,7.0,0,operations,medium
2137,0.5983823652452852,0.6624490345464416,3,182.10971438553148,6.0,0,logistics,high
2138,0.4997944649468053,0.7089593556898084,3,183.20231578283185,6.0,0,operations,medium
2139,0.5795475726774851,0.6109337864446962,4,182.316769628696,6.0,0,marketing,medium
2140,0.4117394552343949,0.7183340819063682,3,186.31488381514367,7.0,0,retail,medium
2141,0.6296592566605912,0.6629099782370185,4,183.5403735408705,6.0,0,sales,high
2142,0.5110295680984714,0.6954307169884003,4,185.8894580211948,7.0,0,finance,medium
2143,0.6512929553103776,0.6118720397879085,4,180.25074480916388,5.0,0,operations,medium
2144,0.6339881746208773,0.6070354111162211,4,183.96611628627184,6.0,0,retail,medium
2145,0.7812665023334943,0.5217550716037285,3,185.0527110729248,7.0,0,IT,high
2146,0.7112281328109514,0.6384116412578004,3,179.18280357491668,5.0,0,operations,medium
2147,0.8032154085295505,0.5674111776685465,3,178.80787875286563,5.0,0,sales,low
2148,0.5454895090764983,0.6249682754548482,3,181.9480261146429,6.0,1,engineering,medium
2149,0.5777840421245204,0.6515070554686597,3,180.66362568438413,5.0,0,support,medium
2150,0.5698372632425633,0.6669875843183455,2,182.46995731446307,6.0,0,engineering,medium
2151,0.5783105003202075,0.6525778737055803,4,181.3536651264749,5.0,0,sales,medium
2152,0.7863300322624011,0.5415361538934782,2,182.14562538987144,6.0,0,retail,medium
2153,0.8675640003256947,0.5586486164052077,4,179.2058246858801,5.0,0,retail,medium
2154,0.650159673729652,0.6018511727476519,3,183.8513936915469,6.0,0,support,medium
2155,0.6325042909630068,0.5347891661511557,4,181.2098534999504,5.0,0,retail,low
2156,0.5685298643705033,0.5593935241905524,3,185.4827279844296,7.0,0,sales,medium
2157,0.4694841474376088,0.6392018471418224,3,179.82239152269338,5.0,0,sales,medium
2158,0.5052621437912986,0.6553776462275362,3,184.8799826712124,7.0,0,retail,low
2159,0.5069756618434446,0.7113638669272841,5,179.73238085396378,5.0,0,IT,medium
